dataset,sub,ses,sample,task,tracksys,acq,nuc,voi,ce,trc,stain,rec,dir,run,mod,echo,flip,inv,mt,part,proc,hemi,space,split,recording,chunk,seg,res,den,label,desc,datatype,suffix,ext,extra_entities,root,path
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'rois'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-rois_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'rois'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-rois_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'CC400'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-CC400_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,brain,output,mask,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_desc-brain_mask.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Glasser'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Glasser_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,alff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_space-MNI152NLin6ASym_reg-default_desc-zstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_reg-defaultNoGSR_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018300Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-Schaefer2018300Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo7Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-Yeo7Liberal_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,alff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_reg-default_desc-smZstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-Yeo17_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'DKT'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-DKT_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,,,,,,,,,movementParameters,output,motion,.1D,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_desc-movementParameters_motion.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'aal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-aal_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018300Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Schaefer2018300Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,alff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-zstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Talairach'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Talairach_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'rois'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-rois_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,ecw,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_ecw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,,,,,,,,,zstd,output,alff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_reg-defaultNoGSR_desc-zstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,falff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_reg-defaultNoGSR_desc-smZstd_falff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,output,xfm,.nii.gz,"[('from', 'MNI152NLin6ASym'), ('to', 'bold'), ('mode', 'image')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_from-MNI152NLin6ASym_to-bold_mode-image_xfm.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'DesikanKlein'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-DesikanKlein_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-Slab907_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Glasser'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Glasser_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Desikan'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Desikan_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Desikan'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Desikan_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,output,sbref,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_sbref.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,alff,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,lfcdw,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-smZstd_lfcdw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,boldSnrAxial,output,quality,.png,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_reg-defaultNoGSR_desc-boldSnrAxial_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018300Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Schaefer2018300Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Yeo17_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018300Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Schaefer2018300Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,mean,output,bold,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_desc-mean_bold.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'ho'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-ho_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
